corridor_encoded,event_cause_encoded,vehicle_type_encoded,police_station_encoded,zone_encoded,hour_of_day,day_of_week,month,hour_sin,hour_cos,dow_sin,dow_cos,is_rush_hour,is_high_priority_corridor,is_non_corridor,has_vehicle_type,has_zone,corridor_events_4h,corridor_events_24h,y_closure,y_priority,y_duration,y_severity,id,corridor,event_cause,is_stale_active,start_datetime
20,14,7,14,2,21,6,11,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0,0,0,1,1,0,0,0,1,,0,FKID004472,Varthur Road,vehicle_breakdown,0,2023-11-12 21:32:12.063000+00:00
11,8,0,30,8,22,6,11,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,1,0,1,0,8,1,0,2.588083333333333,1,FKID004467,Non-corridor,procession,0,2023-11-12 22:14:10.715000+00:00
2,14,8,43,1,22,6,11,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,1,0,1,1,0,4,0,1,,0,FKID004465,Bellary Road 1,vehicle_breakdown,0,2023-11-12 22:14:51.187000+00:00
19,14,3,53,8,22,6,11,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,1,0,1,1,0,1,0,1,,0,FKID005851,Tumkur Road,vehicle_breakdown,0,2023-11-12 22:50:25.702000+00:00
2,14,5,18,4,23,6,11,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0,1,0,1,1,1,5,0,1,,0,FKID004468,Bellary Road 1,vehicle_breakdown,0,2023-11-12 23:10:25.786000+00:00
11,6,0,43,9,23,6,11,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0,0,1,0,1,1,9,0,0,,0,FKID004470,Non-corridor,others,1,2023-11-12 23:10:30.956000+00:00
11,8,0,52,5,23,6,11,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0,0,1,0,1,2,10,0,0,,0,FKID004471,Non-corridor,procession,0,2023-11-12 23:33:14.132000+00:00
14,14,3,18,4,0,0,11,0.0,1.0,0.0,1.0,0,1,0,1,1,0,1,0,1,,0,FKID004474,ORR North 1,vehicle_breakdown,0,2023-11-13 00:33:24.177000+00:00
3,6,0,52,5,1,0,11,0.25881904510252074,0.9659258262890683,0.0,1.0,0,1,0,0,1,0,1,0,1,4008.7431538333335,0,FKID005852,Bellary Road 2,others,0,2023-11-13 01:37:35.362000+00:00
19,14,3,8,5,2,0,11,0.49999999999999994,0.8660254037844387,0.0,1.0,0,1,0,1,1,1,2,0,1,,0,FKID005853,Tumkur Road,vehicle_breakdown,0,2023-11-13 02:22:01.078000+00:00
11,3,0,50,2,2,0,11,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,1,0,1,2,8,0,0,,0,FKID004478,Non-corridor,congestion,0,2023-11-13 02:45:33.632000+00:00
11,14,4,47,1,3,0,11,0.7071067811865476,0.7071067811865476,0.0,1.0,0,0,1,1,1,1,6,0,0,64.19872528333333,0,FKID005855,Non-corridor,vehicle_breakdown,0,2023-11-13 03:55:33.794000+00:00
3,2,0,9,10,5,0,11,0.9659258262890683,0.25881904510252074,0.0,1.0,0,1,0,0,0,0,1,0,1,16.327909866666666,0,FKID005856,Bellary Road 2,accident,0,2023-11-13 05:40:01.447000+00:00
20,7,0,14,2,5,0,11,0.9659258262890683,0.25881904510252074,0.0,1.0,0,0,0,0,1,0,1,0,1,,0,FKID005858,Varthur Road,pot_holes,1,2023-11-13 05:50:50.878000+00:00
18,14,2,3,0,6,0,11,1.0,6.123233995736766e-17,0.0,1.0,0,1,0,1,1,0,0,0,1,,0,FKID005847,Old Madras Road,vehicle_breakdown,0,2023-11-13 06:21:48.295000+00:00
9,8,0,30,8,7,0,11,0.9659258262890683,-0.25881904510252063,0.0,1.0,1,1,0,0,1,0,0,0,1,,0,FKID004485,Magadi Road,procession,0,2023-11-13 07:14:29.070000+00:00
2,14,8,32,9,7,0,11,0.9659258262890683,-0.25881904510252063,0.0,1.0,1,1,0,1,1,0,4,0,1,,0,FKID004484,Bellary Road 1,vehicle_breakdown,0,2023-11-13 07:37:31.214000+00:00
21,7,0,49,9,8,0,11,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,1,0,0,1,0,0,0,1,,0,FKID005859,West of Chord Road,pot_holes,1,2023-11-13 08:33:50.346000+00:00
11,14,2,51,1,8,0,11,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,1,1,1,0,7,0,0,44.04752773333333,0,FKID005860,Non-corridor,vehicle_breakdown,0,2023-11-13 08:37:56.440000+00:00
19,14,7,8,5,19,0,11,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,1,0,1,1,0,2,1,1,,1,FKID005861,Tumkur Road,vehicle_breakdown,0,2023-11-13 19:23:51.168000+00:00
0,11,0,19,3,19,0,11,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,0,0,0,1,0,0,0,1,413.53389055,0,FKID004490,Airport New South Road,road_conditions,0,2023-11-13 19:25:13.070000+00:00
11,14,3,14,2,19,0,11,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,0,1,1,1,0,6,0,0,,0,FKID004491,Non-corridor,vehicle_breakdown,0,2023-11-13 19:49:36.992000+00:00
11,7,0,3,4,19,0,11,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,0,1,0,1,1,7,0,0,,0,FKID004492,Non-corridor,pot_holes,0,2023-11-13 19:59:32.305000+00:00
10,14,5,11,1,20,0,11,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,1,0,1,1,0,0,0,1,23.041984366666668,0,FKID005862,Mysore Road,vehicle_breakdown,0,2023-11-13 20:14:26.870000+00:00
14,14,6,35,3,20,0,11,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,1,0,1,1,0,1,0,1,,0,FKID004494,ORR North 1,vehicle_breakdown,0,2023-11-13 20:20:24.297000+00:00
12,4,0,14,2,20,0,11,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,1,0,0,1,0,0,0,1,,0,FKID004495,ORR East 1,construction,0,2023-11-13 20:33:58.660000+00:00
1,14,5,37,7,20,0,11,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,0,1,1,0,0,0,1,,0,FKID005863,Bannerghata Road,vehicle_breakdown,0,2023-11-13 20:34:35.212000+00:00
13,4,0,14,2,20,0,11,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,1,0,0,1,0,0,0,1,746.3693833333333,0,FKID005205,ORR East 2,construction,0,2023-11-13 20:39:23.837000+00:00
12,14,2,14,2,20,0,11,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,1,0,1,1,1,1,0,1,40.835751566666666,0,FKID005206,ORR East 1,vehicle_breakdown,0,2023-11-13 20:47:18.867000+00:00
2,2,0,20,1,20,0,11,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,1,0,0,1,0,3,0,1,77.10802596666667,1,FKID004497,Bellary Road 1,accident,0,2023-11-13 20:48:32.053000+00:00
11,14,1,50,2,20,0,11,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,1,1,1,2,8,0,0,,0,FKID005864,Non-corridor,vehicle_breakdown,0,2023-11-13 20:48:48.499000+00:00
11,14,1,35,2,20,0,11,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,1,1,1,3,9,0,0,32.76764323333334,0,FKID005865,Non-corridor,vehicle_breakdown,0,2023-11-13 20:49:57.819000+00:00
16,14,2,2,9,21,0,11,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,1,0,1,1,0,0,0,1,,0,FKID005866,ORR West 1,vehicle_breakdown,0,2023-11-13 21:03:47.401000+00:00
12,7,0,14,2,21,0,11,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,1,0,0,1,2,2,0,1,4312.2463811,0,FKID004499,ORR East 1,pot_holes,0,2023-11-13 21:13:22.767000+00:00
2,14,1,41,5,21,0,11,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,1,0,1,1,1,4,0,1,,0,FKID005207,Bellary Road 1,vehicle_breakdown,0,2023-11-13 21:31:32.291000+00:00
5,11,0,11,1,21,0,11,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,1,0,0,1,0,0,0,1,4665.631800966667,0,FKID005867,CBD 2,road_conditions,0,2023-11-13 21:32:01.824000+00:00
11,6,0,44,1,21,0,11,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,1,0,1,4,10,0,0,49.172535466666666,0,FKID005868,Non-corridor,others,0,2023-11-13 21:43:18.376000+00:00
11,7,0,24,6,21,0,11,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,1,0,1,5,11,0,0,,0,FKID001592,Non-corridor,pot_holes,0,2023-11-13 21:43:50.334000+00:00
21,11,0,42,8,21,0,11,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,1,0,0,1,0,1,0,1,,0,FKID005869,West of Chord Road,road_conditions,1,2023-11-13 21:49:01.918000+00:00
14,4,0,27,4,21,0,11,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,1,0,0,1,1,2,0,1,,0,FKID005870,ORR North 1,construction,0,2023-11-13 21:52:26.625000+00:00
19,14,3,53,8,21,0,11,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,1,0,1,1,1,3,0,1,,0,FKID005871,Tumkur Road,vehicle_breakdown,0,2023-11-13 21:58:21.170000+00:00
11,14,3,13,10,21,0,11,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,1,1,0,6,12,0,0,60.23542993333333,0,FKID005872,Non-corridor,vehicle_breakdown,0,2023-11-13 21:59:44.429000+00:00
11,3,0,24,6,22,0,11,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,1,0,1,7,13,1,0,42.63612995,1,FKID005873,Non-corridor,congestion,0,2023-11-13 22:08:19.586000+00:00
4,7,0,45,1,22,0,11,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,0,0,1,0,0,0,1,,0,FKID005874,CBD 1,pot_holes,0,2023-11-13 22:27:12.993000+00:00
9,6,0,30,8,22,0,11,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,1,0,0,1,0,1,1,1,,1,FKID005208,Magadi Road,others,0,2023-11-13 22:35:07.594000+00:00
14,4,0,27,4,23,0,11,-0.25881904510252157,0.9659258262890681,0.0,1.0,0,1,0,0,1,2,3,1,1,443.3233666666666,1,FKID005875,ORR North 1,construction,0,2023-11-13 23:13:26.598000+00:00
12,6,0,15,7,23,0,11,-0.25881904510252157,0.9659258262890681,0.0,1.0,0,1,0,0,1,3,3,0,1,,0,FKID005876,ORR East 1,others,0,2023-11-13 23:48:14.667000+00:00
11,4,0,51,1,23,0,11,-0.25881904510252157,0.9659258262890681,0.0,1.0,0,0,1,0,1,7,11,1,0,662.4842666666666,1,FKID005877,Non-corridor,construction,0,2023-11-13 23:59:16.944000+00:00
17,2,0,14,2,0,1,11,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0,0,0,1,0,0,0,1,,0,FKID005878,Old Airport Road,accident,0,2023-11-14 00:26:59.896000+00:00
10,14,2,6,1,1,1,11,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0,1,0,1,1,0,1,0,1,,0,FKID005879,Mysore Road,vehicle_breakdown,0,2023-11-14 01:08:00.350000+00:00
11,14,2,51,6,1,1,11,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,1,1,1,5,12,0,0,,0,FKID005209,Non-corridor,vehicle_breakdown,0,2023-11-14 01:30:18.438000+00:00
11,14,2,29,6,1,1,11,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,1,1,1,6,13,0,0,19.04382405,0,FKID005880,Non-corridor,vehicle_breakdown,0,2023-11-14 01:32:54.012000+00:00
2,14,10,43,9,1,1,11,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0,1,0,1,1,0,3,0,1,,0,FKID004504,Bellary Road 1,vehicle_breakdown,0,2023-11-14 01:55:13.837000+00:00
10,14,2,6,9,2,1,11,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,1,0,1,1,1,2,0,1,24.4252093,0,FKID005881,Mysore Road,vehicle_breakdown,0,2023-11-14 02:01:21.512000+00:00
4,14,2,45,1,2,1,11,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,1,1,1,1,0,1,,0,FKID005882,CBD 1,vehicle_breakdown,0,2023-11-14 02:10:49.301000+00:00
10,14,2,6,1,2,1,11,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,1,0,1,1,2,3,0,1,90.33891258333333,0,FKID005883,Mysore Road,vehicle_breakdown,0,2023-11-14 02:25:51.726000+00:00
11,14,5,31,8,2,1,11,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,1,1,1,3,14,0,0,67.34591795,0,FKID005210,Non-corridor,vehicle_breakdown,0,2023-11-14 02:29:38.088000+00:00
16,14,3,6,8,3,1,11,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0,1,0,1,1,0,1,0,1,51.1371376,0,FKID005884,ORR West 1,vehicle_breakdown,0,2023-11-14 03:05:49.001000+00:00
10,14,5,17,1,3,1,11,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0,1,0,1,1,3,4,0,1,,0,FKID005885,Mysore Road,vehicle_breakdown,0,2023-11-14 03:31:49.345000+00:00
11,14,2,47,1,3,1,11,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0,0,1,1,1,4,14,0,0,10.2221026,0,FKID005886,Non-corridor,vehicle_breakdown,0,2023-11-14 03:51:25.199000+00:00
11,14,2,27,4,3,1,11,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0,0,1,1,1,5,14,1,0,,1,FKID004507,Non-corridor,vehicle_breakdown,0,2023-11-14 03:58:06.420000+00:00
8,14,2,0,7,4,1,11,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,1,1,0,0,0,1,21.25293735,0,FKID005887,IRR(Thanisandra road),vehicle_breakdown,0,2023-11-14 04:13:05.841000+00:00
10,2,0,1,0,5,1,11,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0,1,0,0,1,4,5,0,1,75.20685893333332,1,FKID005888,Mysore Road,accident,0,2023-11-14 05:00:00.447000+00:00
17,14,5,25,0,5,1,11,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0,0,0,1,1,0,1,0,1,,0,FKID005889,Old Airport Road,vehicle_breakdown,0,2023-11-14 05:06:50.113000+00:00
11,2,0,52,5,5,1,11,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0,0,1,0,1,5,15,0,0,36.671183766666665,0,FKID004512,Non-corridor,accident,0,2023-11-14 05:22:03.832884+00:00
1,14,6,37,7,5,1,11,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0,0,0,1,1,0,1,0,1,,0,FKID005891,Bannerghata Road,vehicle_breakdown,0,2023-11-14 05:26:22.809000+00:00
6,14,8,19,4,5,1,11,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0,0,0,1,1,0,0,0,1,,0,FKID005890,Hennur Main Road,vehicle_breakdown,0,2023-11-14 05:26:59.068000+00:00
20,14,2,14,2,6,1,11,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0,1,1,0,0,0,1,53.12340725,0,FKID005892,Varthur Road,vehicle_breakdown,0,2023-11-14 06:23:12.182000+00:00
11,14,2,42,8,7,1,11,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1,0,1,1,1,3,16,0,0,13.687693916666666,0,FKID005893,Non-corridor,vehicle_breakdown,0,2023-11-14 07:10:54.803000+00:00
0,14,2,27,4,7,1,11,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1,0,0,1,1,0,1,0,1,51.91812203333333,0,FKID005894,Airport New South Road,vehicle_breakdown,0,2023-11-14 07:31:09.801000+00:00
19,14,2,53,9,8,1,11,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,1,0,1,1,0,2,0,1,63.94471371666667,0,FKID005895,Tumkur Road,vehicle_breakdown,0,2023-11-14 08:29:03.998000+00:00
11,14,5,35,2,8,1,11,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,1,1,1,2,17,0,0,,0,FKID004517,Non-corridor,vehicle_breakdown,0,2023-11-14 08:32:05.768000+00:00
11,14,10,51,1,8,1,11,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,1,1,1,3,18,0,0,,0,FKID005896,Non-corridor,vehicle_breakdown,0,2023-11-14 08:35:35.654000+00:00
3,14,6,18,4,8,1,11,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,1,0,1,1,0,0,0,1,,0,FKID005897,Bellary Road 2,vehicle_breakdown,0,2023-11-14 08:59:24.668000+00:00
14,14,7,35,3,19,1,11,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,1,0,1,1,0,3,0,1,,0,FKID004518,ORR North 1,vehicle_breakdown,0,2023-11-14 19:19:36.187000+00:00
11,14,2,44,1,19,1,11,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,0,1,1,1,0,18,0,0,53.43984021666667,0,FKID005899,Non-corridor,vehicle_breakdown,0,2023-11-14 19:24:07.677000+00:00
11,6,0,19,3,19,1,11,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,0,1,0,1,1,19,0,0,531.4297273999999,0,FKID005211,Non-corridor,others,0,2023-11-14 19:27:14.312000+00:00
10,6,0,6,9,19,1,11,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,1,0,0,1,0,6,0,1,4665.349976066666,0,FKID005900,Mysore Road,others,0,2023-11-14 19:56:26.177000+00:00
3,14,8,52,4,20,1,11,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,1,0,1,1,0,1,0,1,,0,FKID005901,Bellary Road 2,vehicle_breakdown,0,2023-11-14 20:06:25.430000+00:00
9,6,0,30,8,20,1,11,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,1,0,0,1,0,1,0,1,,0,FKID004523,Magadi Road,others,0,2023-11-14 20:22:06.220000+00:00
11,16,0,27,4,20,1,11,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,1,0,1,2,18,1,0,4694.001404166667,1,FKID004525,Non-corridor,water_logging,0,2023-11-14 20:47:06.998000+00:00
0,4,0,19,4,20,1,11,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,0,0,1,0,1,0,1,,0,FKID004526,Airport New South Road,construction,0,2023-11-14 20:50:52.521000+00:00
13,4,0,14,2,20,1,11,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,1,0,0,1,0,0,0,1,730.7942666666667,0,FKID004555,ORR East 2,construction,0,2023-11-14 20:54:58.344000+00:00
10,14,1,17,1,20,1,11,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,1,0,1,1,1,6,1,1,42.883703016666665,1,FKID005902,Mysore Road,vehicle_breakdown,0,2023-11-14 20:55:02.629000+00:00
18,14,10,16,0,20,1,11,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,1,0,1,1,0,0,0,1,,0,FKID005903,Old Madras Road,vehicle_breakdown,0,2023-11-14 20:56:38.408000+00:00
11,4,0,19,3,21,1,11,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,1,0,1,3,17,0,0,,0,FKID004531,Non-corridor,construction,0,2023-11-14 21:00:25.838000+00:00
19,14,6,53,8,21,1,11,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,1,0,1,1,0,2,0,1,40.50562813333333,0,FKID005904,Tumkur Road,vehicle_breakdown,0,2023-11-14 21:01:51.316000+00:00
20,4,0,14,2,21,1,11,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,0,1,0,1,0,1,2871.7622427333336,0,FKID005905,Varthur Road,construction,0,2023-11-14 21:13:49.874000+00:00
11,7,0,53,8,21,1,11,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,1,0,1,4,16,0,0,,0,FKID005906,Non-corridor,pot_holes,1,2023-11-14 21:55:32.969000+00:00
11,14,2,17,1,22,1,11,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,1,1,1,5,16,0,0,,0,FKID005907,Non-corridor,vehicle_breakdown,0,2023-11-14 22:01:27.193000+00:00
14,4,0,27,4,22,1,11,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,1,0,0,1,1,2,0,1,,0,FKID005908,ORR North 1,construction,1,2023-11-14 22:05:55.292000+00:00
9,14,5,30,8,22,1,11,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,1,0,1,1,1,2,0,1,,0,FKID005909,Magadi Road,vehicle_breakdown,0,2023-11-14 22:11:56.143000+00:00
11,14,2,41,1,22,1,11,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,1,1,1,6,16,0,0,,0,FKID005910,Non-corridor,vehicle_breakdown,0,2023-11-14 22:26:02.660000+00:00
11,2,0,49,8,22,1,11,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,1,0,1,7,17,0,0,,0,FKID005911,Non-corridor,accident,0,2023-11-14 22:38:49.558881+00:00
11,9,0,9,10,22,1,11,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,1,0,0,8,18,0,0,18.243379033333333,0,FKID004535,Non-corridor,protest,0,2023-11-14 22:57:07.409000+00:00
7,14,6,15,7,23,1,11,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,1,0,1,1,0,0,0,1,,0,FKID005912,Hosur Road,vehicle_breakdown,0,2023-11-14 23:09:59.017000+00:00
10,6,0,7,1,23,1,11,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,1,0,0,1,2,7,0,1,,0,FKID005913,Mysore Road,others,0,2023-11-14 23:20:49.891000+00:00
9,14,3,30,8,23,1,11,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,1,0,1,1,2,2,0,1,34.93821658333333,0,FKID004536,Magadi Road,vehicle_breakdown,0,2023-11-14 23:45:04.122000+00:00
11,14,10,8,5,0,2,11,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,1,1,1,7,18,0,0,,0,FKID004542,Non-corridor,vehicle_breakdown,0,2023-11-15 00:03:34.682000+00:00
2,14,6,18,4,0,2,11,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,1,0,1,1,0,1,0,1,,0,FKID005914,Bellary Road 1,vehicle_breakdown,0,2023-11-15 00:17:31.235000+00:00
11,14,2,24,6,0,2,11,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,1,1,1,8,19,0,0,62.59700106666666,0,FKID005915,Non-corridor,vehicle_breakdown,0,2023-11-15 00:24:50.113000+00:00
10,14,5,17,1,1,2,11,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,1,0,1,1,1,7,0,1,,0,FKID005917,Mysore Road,vehicle_breakdown,0,2023-11-15 01:08:47.336000+00:00
12,14,2,5,2,1,2,11,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,1,0,1,1,0,0,0,1,114.98783913333334,0,FKID005916,ORR East 1,vehicle_breakdown,0,2023-11-15 01:17:59.091000+00:00
11,14,3,50,2,1,2,11,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,1,1,1,7,18,0,0,,0,FKID004549,Non-corridor,vehicle_breakdown,0,2023-11-15 01:37:20.867000+00:00
11,3,0,7,1,1,2,11,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,1,0,1,8,19,0,0,55.54801945,0,FKID005918,Non-corridor,congestion,0,2023-11-15 01:51:41.669000+00:00
15,14,3,23,5,2,2,11,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,1,0,1,1,0,0,0,1,,0,FKID005212,ORR North 2,vehicle_breakdown,0,2023-11-15 02:30:33.625000+00:00
21,14,2,34,9,3,2,11,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0,1,0,1,1,0,0,0,1,,0,FKID005919,West of Chord Road,vehicle_breakdown,0,2023-11-15 03:38:43.779000+00:00
11,14,3,50,2,4,2,11,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,1,1,1,3,17,0,0,13.8765319,0,FKID004546,Non-corridor,vehicle_breakdown,0,2023-11-15 04:03:41.064000+00:00
11,14,2,4,1,4,2,11,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,1,1,1,3,18,0,0,,0,FKID005921,Non-corridor,vehicle_breakdown,0,2023-11-15 04:29:05.994000+00:00
0,11,0,19,4,4,2,11,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0,2,1,1,875.3519315,1,FKID004551,Airport New South Road,road_conditions,0,2023-11-15 04:53:44.640000+00:00
11,14,7,23,5,5,2,11,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0,0,1,1,1,4,18,0,0,,0,FKID004553,Non-corridor,vehicle_breakdown,0,2023-11-15 05:28:28.184000+00:00
11,14,2,4,1,5,2,11,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0,0,1,1,1,4,19,0,0,,0,FKID005923,Non-corridor,vehicle_breakdown,0,2023-11-15 05:39:27.872000+00:00
12,2,0,5,2,5,2,11,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0,1,0,0,1,0,1,0,1,29.571941783333333,0,FKID004552,ORR East 1,accident,0,2023-11-15 05:40:35.620000+00:00
8,14,2,33,7,5,2,11,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0,0,0,1,1,0,0,0,1,47.083670383333335,0,FKID005924,IRR(Thanisandra road),vehicle_breakdown,0,2023-11-15 05:45:32.623000+00:00
11,7,0,7,1,6,2,11,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,1,0,1,4,20,0,0,,0,FKID005925,Non-corridor,pot_holes,0,2023-11-15 06:04:07.732000+00:00
8,14,2,33,7,6,2,11,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,1,1,1,1,0,1,,0,FKID005926,IRR(Thanisandra road),vehicle_breakdown,0,2023-11-15 06:15:30.871000+00:00
11,14,2,35,2,6,2,11,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,1,1,1,5,21,0,0,,0,FKID004554,Non-corridor,vehicle_breakdown,0,2023-11-15 06:16:14.691000+00:00
17,3,0,25,0,6,2,11,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0,0,0,1,1.56152965,0,FKID005213,Old Airport Road,congestion,0,2023-11-15 06:20:33.479000+00:00
2,14,5,32,5,7,2,11,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1,1,0,1,1,0,1,0,1,14.133789316666668,0,FKID005214,Bellary Road 1,vehicle_breakdown,0,2023-11-15 07:26:05.112000+00:00
